I,ID,Aigle Pôle Physio-Ergo d'Aigle,Biotonus,CIC,Centre Hospitalier Universitaire Vaudois,Chamoyron,Château-d'Oex,Clinique Bois-Bougy,Clinique Bois-Cerf,Clinique Cecil,Clinique La Prairie,Clinique Valmont,Clinique de Genolier,Clinique de Montchoisi,Clinique de la Source,Clinique la Lignière,Clinique la Métairie,Espace Santé Rennaz,Fondation Rive-Neuve,Grand-Chêne,HRC,Hôpital d'Orbe,Hôpital d'Yverdon-les-Bains,Hôpital de Chamblon,Hôpital de Gilly,Hôpital de Lavaux,Hôpital de Morges,Hôpital de Nyon,Hôpital de Rolle,Hôpital de Saint-Loup,Hôpital de la Vallée de Joux,Hôpital ophtalmique Jules-Gonin,Hôpital psychiatrique Nant,Hôpital d'Aubonne,Institution de Lavigny,La Tour-de-Peilz,Les Communaux,Les Moulins,Les Rosiers,Molage,Montreux,Mottex Réadaptation/gériatrie,Moudon,Payerne,Permanence de Cossonay,Providence Permanence médicale Riviera Réadaptation/gériatrie,Psychiatrie Nord CPNVD,Psychiatrie Ouest Hôpital de Prangins,Pôle Santé Pays-d'Enhaut,Rennaz Centre hospitalier de Rennaz,Samaritain Site administratif
238,Valeyres-sous-Montagny,60805.19152,47338.24447,45151.67856,30448.46541,41805.23611,53553.27176,55595.09667,31824.11991,30871.74999,44635.22968,48044.46187,49444.70626,32079.82062,30119.4708,48079.17913,55528.21118,52362.92381,42548.21268,60457.85982,52228.61636,9598.65982,3977.703283,2033.922767,43291.79563,35273.16287,31786.62184,54635.12253,42211.36904,16746.61171,36933.21387,30387.79203,40001.21356,38093.08219,36217.0973,43012.99057,41641.89239,40998.974,9160.104488,59867.82434,46469.19219,42991.32588,20412.85612,25701.29567,21979.93978,42143.7479,3313.722816,52017.99388,53974.85643,52228.59889,41841.01807
237,Valeyres-sous-Rances,59875.11656,47058.2541,44683.87738,26836.19299,41491.62685,55690.68245,47881.24694,27967.37771,26890.02899,44102.9868,47852.49182,41430.92976,28308.14789,26285.6814,40445.22806,47810.12532,51559.63245,42232.2342,59527.62913,51452.05927,2657.681483,9669.838742,7172.119148,35552.27571,32964.76289,25646.59084,46878.08639,34752.28559,9686.597828,28573.63254,26450.85327,39501.19685,30814.30227,29091.86934,42263.1605,40857.98658,40196.90473,7741.852914,59029.09982,46148.99182,42673.94356,23180.47632,33103.96762,15441.37494,41406.47215,10023.05256,44336.98146,56290.64538,51452.03608,41146.13548
240,Valeyres-sous-Ursins,54091.86339,40617.2851,38431.09795,24539.08884,35083.81699,47213.97957,52705.95989,25996.87804,25126.34668,37916.01173,41325.12686,47249.17953,26207.70411,24320.37691,45137.87275,52647.33051,45648.38203,35826.75284,53744.68402,45513.13258,9350.318639,3033.234876,5162.268784,40606.40873,28834.07178,27447.73855,51834.35108,39085.98321,14444.9056,36768.06824,24632.09536,33283.61932,34796.9592,32768.10026,36302.9201,34935.23945,34294.26193,14678.69801,53151.4138,39747.80745,36269.85056,14083.86536,23761.16509,18524.50763,35433.94596,4117.110516,49108.50648,47692.25894,45513.11533,35129.42732
236,Vallorbe,63602.26276,52068.62105,49570.71347,28891.5146,46727.48708,63162.23512,39528.86641,29475.47746,28343.76152,48938.32581,52937.07333,32218.78504,29908.71123,28069.20938,32574.28118,39446.42436,55729.80804,47426.25053,63264.77469,55660.8064,11953.49298,21474.56788,19031.33652,27552.33394,36234.03703,23095.05719,38415.86685,27709.00205,10832.14024,17307.3554,28042.40979,44624.06689,24615.6386,23516.70466,46922.42313,45552.77006,44907.4952,14762.71271,62901.61712,51149.77551,47843.56148,32652.36651,44869.16448,14554.44894,46128.38331,21883.55146,36183.92794,63934.57119,55660.77674,45935.31397
242,Vaulion,61165.58459,49880.25841,47373.48192,26434.52941,44609.89718,61438.97289,37001.39804,26936.77513,25812.48052,46735.56027,50757.70572,29868.37282,27376.78346,25586.11566,29933.19921,36920.98996,53385.31921,45296.56567,60830.46491,53322.63978,12146.00153,21958.61008,19789.7717,24908.83989,33869.369,20228.44709,35907.49323,24928.56132,9193.223223,15889.35868,25533.57434,42499.77709,21742.38714,20605.35571,44700.85526,43345.88152,42707.59809,16833.50431,60488.0397,48964.31994,45706.86374,31737.69986,45125.49005,12070.8005,43922.52225,22498.41701,33606.80216,62251.38512,53322.60922,43742.40525
243,Vaux-sur-Morges,46124.62759,36962.69891,34513.61303,13548.51985,32518.86904,51316.67587,25558.96627,13061.26402,12255.9581,33867.99003,37866.55289,21437.02607,13492.04809,12620.96577,18069.84005,25509.92556,39186.19308,33068.68415,45812.0968,39171.41029,22239.26193,29799.7408,29320.7606,14176.18735,20682.40975,3127.27261,24801.35378,11952.17786,14872.7195,19990.63747,12295.40679,30506.92481,7596.021367,5443.296915,31805.71821,30650.15314,30109.86596,31637.7905,45619.45145,36111.96421,33400.0643,29856.0693,48525.89007,9288.37398,31197.18885,30800.44241,21995.25779,52369.71123,39171.37414,31129.20764
241,Vevey,19550.97296,6895.701422,4386.274363,17180.84571,2481.437546,21585.62806,48456.91158,17337.63661,18261.13767,3749.496096,7780.680636,48323.08069,16893.88051,18124.70592,42921.15803,48460.96748,11131.34671,2813.240299,19202.98992,11010.04948,38000.75499,37506.65249,39530.27815,41499.78764,9685.949834,27311.23406,48321.08492,38290.69182,34541.4136,50266.06608,18343.06565,1801.742747,35243.06303,33586.71802,1782.760555,377.4893592,285.1865078,47779.16926,18641.5646,5983.507927,3080.646026,23119.85531,40247.60687,31040.16163,941.3909625,38497.93618,45767.47317,22769.10594,11010.02887,779.5960287
244,Veytaux,12626.84491,1237.703585,3642.721358,25028.22347,6806.77909,16321.74546,54006.13614,25036.81043,26021.92024,4270.170718,790.37646,54718.23542,24584.27985,25961.19376,49086.8805,54021.07857,4659.146826,6061.498204,12294.21225,4460.468339,45837.09101,44721.54522,46917.08187,48181.99707,17446.76704,34800.15674,54004.80941,44926.35089,42550.76793,57876.90533,26146.82403,8776.169172,42224.81827,40717.86876,6304.650561,7656.901699,8300.868712,55452.18654,11584.72713,2127.318273,5617.109659,29424.03073,44433.02951,39035.18921,7080.73022,45667.49468,51604.07123,17626.83039,4460.474324,7276.187286
255,Vich,56683.05083,51465.93801,49334.0569,31776.61021,48331.12757,67462.66581,6366.550629,30659.23271,30333.04888,48750.20735,52311.50766,3225.023365,30962.45505,31019.60308,3001.464554,6282.631532,51803.93235,48692.78832,56439.85919,51861.27538,39954.33478,48844.42346,47766.83503,6306.692485,37146.09901,21843.53832,5252.941486,8451.676961,32868.39146,19412.66579,30591.91304,46629.92998,12718.3696,14887.36493,46893.90011,46085.58349,45709.77516,47354.67496,56535.62743,50773.73381,48912.45754,50073.98428,68761.78096,28436.13721,46536.42412,49742.29376,3340.367077,68655.25112,51861.23476,46590.90738
251,Villars-Epeney,56483.78157,42774.97955,40744.55273,28879.7023,37364.75175,47631.84575,57859.66971,30391.99494,29594.78232,40279.20286,43415.56351,52368.12,30562.84894,28756.05235,50291.57945,57801.0274,48058.40877,38093.8277,56140.04379,47908.64992,13662.76362,3891.608303,6662.834964,45753.85399,32434.26747,32493.94918,56987.38462,44238.76165,19479.10012,41458.43479,29097.95944,35722.71142,39946.79861,37912.61838,38832.03634,37513.71071,36897.90723,15904.38858,55497.4126,41945.28607,38528.92856,14862.20619,19548.38054,23678.21383,37973.15961,3694.278539,54262.21183,47974.9498,47908.63639,37648.91749
254,Villars-le-Comte,46383.70744,32564.11839,30744.4875,23886.95357,27393.07069,36461.05432,57541.40227,25466.62615,25016.03977,30348.89451,33125,53371.87347,25477.44774,24126.43741,50140.95428,57498.69314,38064.69414,28089.36674,46046.70586,37899.46191,20327.73008,13476.25573,16429.60075,46224.01503,25003.07562,30924.44378,56846.46333,44043.21314,23019.62932,45767.02176,24553.47029,25997.85692,39700.58934,37536.13871,29150.84185,27935.23299,27372.90919,26167.87904,45354.20214,31790.403,28505.82833,4498.185901,16583.07139,24860.67177,28327.00034,14033.1655,54022.23327,36805.86265,37899.45297,27983.41666
253,Villars-le-Terroir,46024.2958,33151.37795,30774.19012,14560.54936,27588.35045,42566.32189,44490.94425,15993.00836,15107.17769,30193.87778,33949.43582,39914.48692,16217.53619,14308.12679,36990.02825,44441.85449,37677.80554,28327.89005,45676.35267,37566.84642,11491.76287,12951.72814,13971.30086,32856.67267,19519.44625,18253.16758,43726.03039,30868.63901,10393.3496,32538.53833,14613.64066,25592.07025,26508.4501,24371.26235,28362.74588,26958.22786,26297.5914,21253.08783,45162.1571,32241.19238,28769.02706,12549.90666,29680.8665,11272.88765,27504.05522,14056.53074,40925.09229,43277.27229,37566.82388,27240.88539
252,Villars-Sainte-Croix,42280.05306,31430.56285,28919.11155,7570.997091,26429.70077,44508.79813,33537.42919,8060.746135,6928.85193,28271.34849,32325.95109,29789.32631,8493.926246,6698.290078,26176.36127,33495.63517,34594.79563,27066.76003,41946.15971,34541.49306,18187.09639,23665.29283,23874.826,22509.48105,15117.29249,6933.968608,32858.58546,20114.4943,11903.5618,26437.29432,6637.984957,24329.63525,15817.37436,13649.73174,26202.98658,24901.86795,24291.01397,28492.96076,41616.32671,30529.4499,27449.17873,21541.49647,40539.71263,6860.777569,25475.50043,24742.00596,30030.39125,45478.13785,34541.4612,25334.82833
250,Villars-sous-Yens,47011.813,38785.78521,36400.28595,16276.70458,34678.78407,53706.37138,21654.33148,15497.34752,14881.76937,35765.03251,39682.76849,17779.36404,15886.82478,15404.89781,14177.72587,21605.67382,40517.7406,35177.41234,46712.90497,40521.93407,25703.98175,33576.88175,32986.13081,10468.41386,22875.03063,5630.199217,20904.00888,8069.224457,18309.7706,18875.90666,15023.73354,32740.48297,3737.454831,1568.617259,33737.89166,32672.24915,32175.41395,34746.09682,46589.18973,37970.99033,35478.76586,33622.77837,52414.146,12953.30725,33197.12499,34562.16642,18094.03151,54803.53159,40521.89629,33165.53704
2,Villarzel,48736.96327,35286.36398,34071.24842,32934.95185,31034.95094,34180.21861,67638.10555,34466.12791,34208.51391,33851.72956,35612.90559,63740.37519,34392.54976,33339.02937,60320.58533,67599.48968,40986.38349,31604.0176,48426.68411,40795.24085,29939.96762,21423.01528,24427.7088,56543.72917,32301.22881,40989.00797,66988.73437,54256.54085,33397.23854,56194.94095,33784.43878,30252.90516,49940.06953,47771.10285,33231.32023,32295.25687,31871.71716,33810.06643,47642.02796,34696.71441,31946.92437,12741.63107,8210.211236,35363.76836,32534.43881,21545.76394,64157.88255,34147.22972,40795.2424,32182.18586
273,Villeneuve  ,10101.29668,3739.481168,5726.182741,26401.60164,9080.831474,17371.86471,53893.44112,26271.53506,27302.28553,6263.475042,3358.046364,54992.29399,25815.85554,27316.45229,49270.71028,53912.96868,2125.503024,8342.513793,9763.515879,1920.025695,47867.75486,47048.20372,49188.82014,48628.50268,18823.75742,35804.06671,53950.05858,45362.39415,44324.35105,58905.72371,27467.23104,10906.13657,42864.035,41453.35171,8089.394835,9494.003572,10155.28197,57597.69982,9084.912359,4495.264173,7902.859749,31910.5827,47029.78179,40591.26668,8937.784727,48007.99754,51626.22223,18689.76975,1920.039248,9193.357166
274,Vinzel,55032.36909,49242.05115,47054.94472,28962.45189,45916.74037,65078.26186,9140.119881,27896.37783,27520.56235,46459.23203,50100.48432,4830.37645,28215.47888,28182.16961,2408.299131,9066.10094,49834.84157,46304.91969,54777.77467,49882.85821,36962.70765,45789.91164,44746.71645,3238.96874,34570.02645,18865.22896,8124.762834,5512.109162,29836.21384,17745.23993,27760.75489,44165.5781,9682.733405,11848.34771,44563.75022,43705.42413,43306.1356,44540.12625,54833.88928,48524.57762,46540.4135,47038.83707,65677.66631,25352.17959,44171.62424,46694.38629,5676.057279,66253.92134,49882.8179,44210.80536
269,Vuarrens,48685.00563,35521.35009,33216.59287,18085.63612,29944.36341,43827.25866,47456.181,19537.57835,18666.91348,32662.16775,36284.0703,42543.53482,19751.40632,17860.13536,39915.57557,47403.51921,40279.29933,30689.48159,48336.77711,40157.61101,9845.761023,9420.386929,10671.80162,35619.62677,22684.89082,21526.50162,46650.84139,33803.44182,11188.81482,33956.66282,18172.44153,28023.12288,29454.85835,27351.04679,30918.84314,29524.15489,28869.05661,18711.6736,47788.21223,34624.86709,31133.82131,11998.32779,27140.05323,13602.12025,30051.59277,10524.14548,43872.3539,44450.55464,40157.59068,29768.7331
268,Vucherens,38006.70265,24367.2641,22272.84409,15280.89243,18897.34103,31725.75762,50517.97927,16801.76141,16582.01155,21795.10395,25045.57285,47327.81498,16723.6897,15724.59814,43394.27451,50486.12245,29572.32475,19632.14276,37661.99883,29425.10844,21924.30728,19145.97535,21477.35102,40022.67342,15422.68104,24066.7244,49949.29984,37458.48131,21374.05258,42608.01506,16173.1484,17226.04551,33260.71435,31112.00606,20336.95175,19026.43899,18417.11404,30514.50951,37031.2292,23517.3965,20070.7292,5325.537374,25186.62239,20864.41926,19479.64571,20073.21237,47121.60242,32370.89034,29425.09418,19153.81752
267,Vufflens-la-Ville,44498.58486,33686.24122,31174.51818,9815.812519,28669.93254,46660.16538,32896.57461,10231.34934,9109.893751,30526.94016,34581.23438,28674.88293,10672.87076,8930.392354,25426.40321,32849.18243,36841.94845,29310.64936,44165.66009,36789.82978,16871.90641,23150.75419,23080.65681,21474.68631,17372.92437,6817.286615,32154.06072,19311.33654,10169.52322,24378.66769,8846.801597,26567.48928,14956.47472,12800.52123,28459.1841,27155.97517,26543.76036,27032.00197,43843.06675,32784.52995,29694.97855,22638.16684,41166.29227,4763.49841,27729.88636,24200.2563,29342.72703,47615.7069,36789.79778,27587.54728
266,Vufflens-le-Château,45250.42581,36280.37724,33845.56509,13107.36909,31924.2562,50803.56528,25137.92314,12509.92439,11768.80774,33202.05736,37183.18787,21338.3173,12928.88406,12198.23019,17709.22187,25092.22354,38392.47748,32459.82954,44940.11095,38381.64612,23138.20271,30523.33991,30121.96744,14035.47782,20079.69076,2416.375019,24418.72365,11622.17293,15795.73012,20742.97994,11848.46394,29932.08561,7314.00571,5147.022349,31147.00381,30014.51201,29485.70206,32623.33,44759.55868,35438.1355,32783.00628,30044.80275,48901.43194,10137.63499,30556.06871,31535.99842,21598.59142,51871.19632,38381.6096,30498.02618
265,Vugelles-La Mothe,64485.63033,51098.47579,48879.54554,33369.19536,45548.34245,57511.23402,56349.35451,34674.78182,33673.26388,48351.91753,51818.37641,49819.2641,34960.51351,32965.25728,48920.26416,56277.77382,56051.62651,46292.82288,64137.80506,55921.50774,10579.28015,7928.454172,5418.342795,44021.3312,38595.31738,33673.2695,55340.88339,43220.79183,17970.27853,36247.86585,33200.94187,43710.81005,39254.61721,37496.47287,46690.22819,45309.53335,44661.6036,5855.543579,63562.29812,50221.915,46736.80217,24366.04948,28582.68098,23577.6442,45820.72486,7252.120512,52808.92425,57934.00594,55921.4893,45524.24649
264,Vuiteboeuf,63650.30596,50399.81608,48132.36152,31912.66124,44830.63106,57431.64863,54147.29598,33171.05038,32144.07224,47588.59517,51141.99736,47585.35941,33473.91695,31464.48238,46731.89293,54075.19517,55236.76275,45576.1907,63302.10965,55112.76223,8561.442067,8071.75611,5130.707271,41821.37486,37415.59758,31740.96366,53133.6862,41060.85803,15915.29695,34028.93375,31680.13305,42945.28124,37125.34983,35393.20047,45872.98129,44481.67407,43828.22445,4692.919446,62747.7028,49512.11075,46020.79,24286.63263,30038.87594,21590.41701,45004.68045,7672.941386,50612.46641,57902.67964,55112.74242,44717.42466
263,Vulliens,37377.72613,23670.80658,21639.18418,15983.15264,18258.84726,30616.59632,51405.76205,17474.52873,17319.11749,21182.92285,24324.60689,48329.14522,17370.08186,16476.87867,44325.79265,51375.37071,28960.81317,18985.78039,37034.5099,28808.5607,23041.41585,19952.94063,22362.82112,41018.58651,15578.13427,25031.71098,50854.02432,38418.40868,22577.98832,43784.31092,16926.8738,16666.60053,34244.96692,32103.01964,19802.14677,18522.15588,17929.21377,31501.60678,36388.0448,22836.53006,19419.97706,5218.530681,24772.67037,22042.18212,18954.15102,20851.9507,48029.22436,31245.16485,28808.54782,18621.05944
262,Vullierens,47418.32333,37199.74508,34699.13146,13206.88224,32354.04184,50619.77505,29701.62457,13255.60897,12219.50618,34049.2225,38101.28329,24933.56244,13711.50695,12266.74948,22148.5011,29647.08106,40023.71325,32968.18066,47092.83348,39985.89438,17725.64007,25329.38109,24793.07778,17876.97393,20775.17579,5891.797414,28879.96647,16048.24853,10386.56588,20294.5258,12075.54016,30270.35587,11721.68147,9673.915588,31972.87987,30713.76964,30122.71751,27274.56973,46822.77216,36312.08801,33336.87347,26598.12849,44669.76232,4752.973822,31281.63446,26317.52582,26111.46284,51599.97701,39985.86064,31164.06818
276,Vully-les-Lacs,68256.49496,55307.92642,54352.16023,52796.92412,51475.91575,50696.07753,85901.82524,54369.76824,53956.64237,54195.21338,55523.35638,81011.92054,54357.24781,53068.18568,78387.18659,85852.03837,60959.35945,51997.11893,67967.91604,60760.65096,42689.5452,32853.96974,35002.31811,74131.3989,52934.80451,59528.62664,85124.8547,72266.98967,48459.81814,70528.2984,53498.32388,50852.2613,67908.71356,65779.73035,53748.87426,52888.88125,52497.58633,41485.26806,67147.45379,54808.56537,52310.62373,32587.54698,12706.80363,52056.54255,53091.9792,32261.75244,82331.02198,50262.03787,60760.6572,52742.69015
272,Yens,48235.96127,39819.07446,37415.61177,16991.70719,35618.16857,54586.71195,21915.30477,16309.72618,15627.21027,36777.13326,40718.43638,17552.69815,16714.31502,16095.1185,14371.08699,21861.60135,41660.88954,36131.93119,47934.82222,41661.35468,24921.82244,33029.40122,32328.84954,10306.49699,23787.32828,6257.145818,21107.47578,8260.695526,17539.9273,17619.32022,15732.99925,33656.17524,3935.736074,2028.989356,34738.93454,33648.22658,33138.91354,33776.9006,47800.16788,38994.65642,36442.00353,33734.38846,52297.75223,12375.01052,34179.66123,33995.63838,18328.32818,55669.71982,41661.3172,34138.17173
284,Yverdon-les-Bains,57708.11984,44190.59607,42027.44968,28020.48122,38671.92069,50317.29284,54876.9392,29449.67422,28545.96483,41519.21059,44887.31582,49065.25958,29677.77265,27759.44482,47320.66463,54814.1705,49263.16491,39413.45177,57361.24682,49125.94278,9664.941772,733.473473,2422.239088,42651.71566,32480.49688,30253.80602,53960.53374,41344.76457,16094.11208,37498.77297,28054.81698,36893.12915,37126.79566,35165.88854,39926.59633,38563.6021,37924.9318,12051.75141,56761.2586,43327.02256,39855.73511,17170.90772,23826.27378,20839.49924,39058.15608,809.7364836,51283.40933,50745.36272,49125.92602,38751.02384
271,Yvonand,56905.40874,43098.54963,41216.79587,31297.02013,37847.98436,46544.88803,61465.34263,32849.35415,32136.37607,40797.54282,43677.88051,56133.12645,32977.41996,31271.78457,53901.37919,61408.89509,48547.88054,38556.89511,56566.41948,48387.02772,17642.00314,7841.463825,10426.3839,49435.08857,34109.83618,35764.68296,60616.61545,47820.40188,23341.27362,45433.14211,31641.7002,36357.38552,43500.9818,41435.11571,39504.33787,38242.34136,37654.96223,19083.86819,55885.65236,42309.61433,38980.33694,14894.43535,15704.24958,27310.82822,38663.57449,7470.767858,57870.35351,46784.22589,48387.0174,38326.5988
270,Yvorne,3075.286199,10775.72182,12664.12145,31954.67476,16044.24827,20319.35307,55802.04133,31582.39142,32675.37716,13137.86578,10293.9399,57852.72713,31130.34749,32822.1825,51971.58231,55833.10914,5377.622278,15317.75679,2731.635529,5513.915235,54358.59457,53944.47121,56018.09776,51961.91473,24555.65822,40512.99517,56005.9094,48709.48078,50406.38151,63459.99711,32908.83045,17747.35517,46703.75663,45522.73083,14738.45056,16124.69167,16777.14938,64245.29771,2152.111947,11534.71123,14885.39138,38945.47716,53826.81645,46310.6049,15607.82588,54918.91164,53901.13479,21566.96241,5513.931641,15903.84509
