Commune,Aigle Pôle Physio-Ergo d'Aigle,Biotonus,CIC,Centre Hospitalier Universitaire Vaudois,Chamoyron,Château-d'Oex,Clinique Bois-Bougy,Clinique Bois-Cerf,Clinique Cecil,Clinique La Prairie,Clinique Valmont,Clinique de Genolier,Clinique de Montchoisi,Clinique de la Source,Clinique la Lignière,Clinique la Métairie,Espace Santé Rennaz,Fondation Rive-Neuve,Grand-Chêne,HRC,Hôpital d'Orbe,Hôpital d'Yverdon-les-Bains,Hôpital de Chamblon,Hôpital de Gilly,Hôpital de Lavaux,Hôpital de Morges,Hôpital de Nyon,Hôpital de Rolle,Hôpital de Saint-Loup,Hôpital de la Vallée de Joux,Hôpital ophtalmique Jules-Gonin,Hôpital psychiatrique Nant,Hôpital d'Aubonne,Institution de Lavigny,La Tour-de-Peilz,Les Communaux,Les Moulins,Les Rosiers,Molage,Montreux,Mottex Réadaptation/gériatrie,Moudon,Payerne,Permanence de Cossonay,Providence Permanence médicale Riviera Réadaptation/gériatrie,Psychiatrie Nord CPNVD,Psychiatrie Ouest Hôpital de Prangins,Pôle Santé Pays-d'Enhaut,Rennaz Centre hospitalier de Rennaz,Samaritain Site administratif
Renens,38.43049715,28.04146943,25.54513821,4.092124912,23.28029382,41.843177129999994,33.03000024,4.137750843,3.0591744239999996,24.89514442,28.94395837,30.241997329999997,4.589742567999999,3.142923407,25.980017059999998,32.99909015,30.897706109999998,23.87476992,38.10004957,30.85490871,22.00307786,26.69058259,27.2021634,22.936397239999998,11.61136727,6.964349635,32.47791818,20.16433752,15.948884040000001,29.10995305,2.911473548,21.21782505,16.14402534,14.07810044,22.818399160000002,21.57469469,20.993281309999997,32.36887312,37.79747376,27.15766579,24.23315797,22.09675913,41.737611709999996,10.882688120000001,22.13952196,27.78739596,29.65461031,42.87345895,30.854875540000002,22.0317285
Rennaz,8.276716182,5.947187716999999,7.534029394,27.080435610000002,10.90603077,19.223507,53.06443115,26.8136763,27.881884569999997,7.969073654,5.700719629,54.5058862,26.35850964,27.97059453,48.714862139999994,53.08792671,0.2737142898,10.19384002,7.929397752,0.479645268,49.1794813,48.73926772,50.80222113,48.314365210000005,19.58383409,36.0634199,53.171700109999996,45.04732258,45.34869208,59.12702169,28.085505649999998,12.547541579999999,42.74648621,41.43177314,9.521209685,10.906969080000001,11.55977095,59.03817443,7.360652925,6.576640124,9.771462295,33.86338689,49.323264089999995,41.39100452,10.39067023,49.7175827,50.92043736,20.537518929999997,0.479627093,10.68846151
Rivaz,23.49414994,12.0133358,9.5161195,11.984951129999999,7.534897038,26.66930284,43.80214994,12.0703938,13.014609270000001,8.866142159999999,12.91527381,43.30146079,11.62423765,12.92080995,38.00858692,43.800983079999995,15.3713847,8.027952674,23.148697069999997,15.29315301,33.8944007,34.455006090000005,36.207808140000004,36.38969249,4.424377241999999,22.03228613,43.60332493,33.20551267,29.88674813,44.9952114,13.117809020000001,5.689490312,30.05084087,28.357782500000003,6.789428809,5.578561262999999,5.039774036,43.93988358,22.70099154,11.128488670000001,8.339736327,21.596460869999998,40.242501929999996,26.06711069,6.131880551999999,35.49709863,40.98975776,27.815486110000002,15.293124610000001,6.055476296
Roche,6.337038617999999,7.746238657,9.458138073,28.81186327,12.83489291,19.64197614,53.89094797,28.4931855,29.57407983,9.904619945,7.391257312,55.58157258,28.03922868,29.69125724,49.74934214,53.91751266,2.1264554469999997,12.1182315,5.989441361,2.2858038400000003,51.07777685,50.68073009,52.74058014,49.51114373,21.36096771,37.60004845,54.03727634,46.24789465,47.17740781,60.62151468,29.79235452,14.48910551,44.07097705,42.813141300000005,11.458922339999999,12.84149728,13.49269491,60.95746225,5.437891485,8.434278022,11.69254199,35.78228025000001,51.06387758,43.14934475,12.32844944,51.659230380000004,51.84363996,20.940547289999998,2.2858134039999998,12.62800151
Rolle,51.37648642,45.0967011,42.872631520000006,24.56596931,41.64813845,60.81639413,12.51097859,23.50078837,23.12388918,42.26934555,45.96358382,9.153562585,23.821731640000003,23.788246100000002,4.962215961,12.45583524,45.89343564,42.05193885,51.11125421,45.93327966,33.80977806,42.29698651,41.43817433,2.627808928,30.22591129,14.552956539999998,11.69980471,1.170948637,26.52886683,18.137831849999998,23.36587816,39.8699361,5.524667864,7.679947424,40.34937204,39.45958947,39.04619508,41.96538817,51.128710749999996,44.36178408,42.29702674,42.81455691,61.64518348,21.68675659,39.93504548,43.238231160000005,8.919926384,61.98192632,45.93323969,39.96451544
Romainmôtier-Envy,57.50876107,45.579020060000005,43.09940057,23.048029470000003,40.161015809999995,56.26910977,40.101987220000005,23.84632728,22.711541949999997,42.476419220000004,46.433515140000004,33.604858039999996,24.25294568,22.30657551,32.70381006,40.02959894000001,49.47511704,40.87261688,57.167016770000004,49.39498165,6.503339015,16.29879709,14.45381302,27.77832519,30.10406599,19.26780976,39.08670635,27.11204339,4.219359148,21.393806639999998,22.350862690000003,38.07152248,23.31140229,21.71975418,40.49336495,39.10687082,38.453783349999995,14.08496581,56.76167671,44.658429819999995,41.2974891,25.80165071,39.20031085,9.355111677,39.679158539999996,16.95130389,36.57210096,57.02543420000001,49.39495367,39.46846539
Romanel-sur-Lausanne,39.79593914,28.57973584,26.06673743,5.185929225,23.48434358,41.43051059,35.7161136,6.144444158000001,5.054266255,25.42203305,29.469318780000002,32.40356299,6.5069945989999995,4.498779411,28.49453961,35.6799548,31.954354340000002,24.136037899999998,39.45790906,31.89143963,19.17921575,23.40225238,24.00434216,25.092289110000003,12.43934103,9.134796319,35.10152187,22.5242859,13.69063812,29.53553405,4.623334960999999,21.376823369999997,18.32151048,16.17690221,23.3649466,22.038663189999998,21.415746650000003,29.578145029999998,39.09295805,27.671666509999998,24.527133290000002,19.234662789999998,38.66211139,9.385043417999999,22.614576659999997,24.50180096,32.26983861,42.39313893,31.89140906,22.45819802
Romanel-sur-Morges,44.56062538,34.51999508,32.02856533,10.58685591,29.77671081,48.249983760000006,29.56439554,10.49553972,9.501231738,31.3786679,35.42333844,25.51804388,10.950493909999999,9.638114672,22.11304058,29.51789965,37.22282235,30.37289615,44.23634999,37.18881793,19.49274384,26.32544626,26.10057975,18.266841950000003,18.0902623,3.710657393,28.83352013,16.00682991,12.37385649,22.644038560000002,9.404321893,27.71045013,11.663138,9.498251885,29.30216541,28.067638549999998,27.48911807,29.38393284,43.974726159999996,33.64032194,30.73143071,25.76781627,44.48186756,6.573831351,28.63112124,27.35909716,26.01764517,49.25922478,37.18878376,28.526700690000002
Ropraz,37.31204537,23.89235007,21.66517019,12.84364943,18.33433713,32.52303636,48.08783561,14.3732321,14.13550225,21.14225453,24.6262293,44.97885645,14.3059633,13.27584727,40.98647056,48.056586499999995,28.86839739,19.07918422,36.964915180000006,28.733289,21.3424026,19.710866409999998,21.79799585,37.66799599,13.4694352,21.68253876,47.526774689999996,35.07067652,20.01381524,40.69409269,13.72407548,16.50576664,30.89427909,28.75231013,19.52640461,18.16456067,17.52783152,30.44820248,36.37208035,23.011005700000002,19.52339043,7.579181582,27.52691995,18.98640753,18.657928090000002,20.70313196,44.70042532,33.248070500000004,28.73327168,18.35127812
Rossenges,41.022084150000005,27.31069351,25.28339677,17.65095986,21.90308233,33.65156074,52.22892594,19.21460642,18.8611181,24.82561982,27.958976579999998,48.618676480000005,19.188615440000003,17.97977046,44.97012667,52.19231163,32.60401575,22.63019947,40.67882977,32.45215486,20.26974728,16.41027268,18.91408138,41.356371679999995,18.49625828,25.6053939,51.6046899,38.946119270000004,20.76520594,42.76419805,18.41930324,20.29868848,34.66830349,32.50189773,23.42825938,22.137004609999998,21.53705091,28.227688620000002,40.03238766,26.4788201,23.06439408,2.7251942920000003,22.59314761,21.135556939999997,22.576932789999997,17.28103144,48.77272156,34.20477069,32.45214188,22.24612504
Rossinière,19.5704506,12.78429067,14.496456089999999,34.127320399999995,15.36847294,3.8290633549999997,66.02300895,34.59092085,35.37960383,15.02410879,12.11409506,66.09474273,34.17194782,35.070687389999996,60.66692066,66.03164701,15.64634165,14.9597351,19.37904374,15.46416816,50.75763811,47.19089736,49.85512319,59.2569361,27.09067053,44.687335579999996,65.94047364,56.05600877,49.139672850000004,67.27444742,35.36524226,17.23316531,52.93204776,51.21130249,16.770516909999998,17.56032174,17.9632186,59.24002531,18.53134579,13.25867674,14.72869873,30.76432442,40.286876649999996,46.7991328,17.10381643,47.95154058,63.43586743,5.074073232,15.46420062,17.054854210000002
Rougemont,27.01480257,22.775353589999998,24.520616989999997,43.47445874,25.21517914,6.231488018,76.02409222,44.070642639999996,44.78659141999999,25.04255533,22.06966811,75.94889571,43.668110549999994,44.4038901,70.58283556,76.03176239,25.02435106,24.863180550000003,26.915194749999998,24.86225954,57.90006914,53.03318319,55.892209779999995,69.03569532,36.728067329999995,54.154518859999996,75.92818258,65.85940861,57.171860269999996,76.39160783999999,44.72831436,26.96646772,62.6172446,60.83555902,26.75086368,27.4732251,27.836695980000002,65.54601737,26.13443779,23.277201079999998,24.66175285,36.806361949999996,41.69768948,55.41350396,27.040657930000002,53.65379611,73.40541646999999,4.9521071039999995,24.86229594,26.9687722
Rovray,55.42999191,41.60835396,39.796604769999995,30.99476753,36.443672559999996,44.54941676,62.10530242,32.56513706,31.91468432,39.399184,42.16022103,56.99606094,32.663292320000004,31.03726516,54.555816140000005,62.05161875,47.1168882,37.14110884,55.093556060000004,46.95149421,19.1708165,9.551511991,12.324868420000001,50.187396930000006,33.32912061,36.10532067,61.286847869999995,48.45071365,24.443630000000002,46.81938942,31.42446651,35.02772311,44.10814283,42.01152533,38.18047431,36.94932185,36.37759814,21.23574202,54.397482239999995,40.83904507,37.55794399,13.49896434,13.88950399,28.06591838,37.35109033,9.348284029,58.51751794,44.76067719,46.95148534,37.009389170000006
Rueyres,47.57246974,34.10725353,31.912444899999997,19.16017167,28.56788972,41.28479885,50.36854615,20.70058493,19.96729337,31.39616991,34.82123138,45.72366696,20.84369396,19.106606640000003,42.86562429,50.31941276,39.128661189999995,29.31127815,47.225346859999995,38.99316794,12.83878482,9.464293691,11.585387129999999,38.70398119,22.65131783,24.07344041,49.60209655,36.74421516,14.77679537,37.52884582,19.47197765,26.76343022,32.3841986,30.248470549999997,29.785387999999998,28.41994789,27.78040838,20.64213052,46.63127409,33.235036480000005,29.75464509,8.707124639,23.861602910000002,16.89360932,28.91660986,10.47930704,46.80216985,41.83933572,38.99315074,28.61111206
Saint-Barthélemy,45.872116999999996,33.52650495,31.07216791,12.65775663,28.0511355,44.16134632,40.85459169,13.9116073,12.898560589999999,30.461109110000002,34.36582267,36.252325049999996,14.21135924,12.203707379999999,33.34332772,40.80461168,37.67135596999999,28.77231628,45.52644203,37.5778315,11.66913167,15.58964827,16.0447078,29.19174671,18.7114953,14.771409100000001,40.08048066,27.22214516,8.195387174,29.33369033,12.42846919,25.979592349999997,22.86273607,20.73231037,28.5223658,27.1230131,26.46408931,21.99165778,45.06896777,32.606596679999996,29.20292098,15.807328519999999,33.34617274,7.763321178999999,27.68885398,16.677486509999998,37.28381058,44.95347438,37.57780573,27.459386040000002
Saint-Cergue,64.78900609,59.27890776,57.092512840000005,38.60778697,55.929607589999996,75.0958533,10.44700129,37.63753777,37.17692537,56.496234810000004,60.13642413,5.221607624,37.97952784,37.7837647,11.06154486,10.35691798,59.801511319999996,56.32584744,64.54393667000001,59.853833189999996,42.94423893,52.39962595,50.915067560000004,12.2217952,44.50428668,28.149110110000002,9.434238542,15.29223676,36.4077091,17.857567630000002,37.37818611,54.15907389,18.96452388,21.0181747,54.597026469999996,53.72917165,53.323484900000004,48.963898560000004,64.63224081999999,58.56244416,56.56536106,55.72240987,73.6089669,32.88830028,54.19882697,53.19607934,10.03541499,76.26569879,59.85379273,54.23441552
Sainte-Croix,67.33705603000001,54.26744844,51.9514808,34.724979440000006,48.69008548,61.787565519999994,53.998889580000004,35.87422557,34.800722609999994,51.390764329999996,55.03197116,47.03221642,36.21107574,34.18859148,46.75000548,53.921632360000004,58.962524980000005,49.434977090000004,66.9889148,58.84610962,10.57014782,12.59992106,9.623236925999999,41.75618551,40.690381710000004,33.261480999999996,52.934070330000004,41.34699124,17.25382257,32.36094278,34.35921639,46.75696514,37.6532635,36.09441634,49.616815710000004,48.21668763,47.558516280000006,0.3658615891,66.46124988,53.36948491,49.879179709999995,28.68709678,34.16927463,23.056211190000003,48.75228464,12.2044004,50.53532086,62.28362616,58.846088210000005,48.47668723
Saint-George,58.68495999,51.323981350000004,48.979182220000006,28.945613549999997,47.36524557,66.42737385000001,15.854630709999999,28.22121629,27.572753629999998,48.35097581,52.21410506,8.331814882,28.61460893,28.05158854,9.877891183,15.76633825,52.698372860000006,47.84803685,58.40468531,52.71893348,31.757861690000002,41.12389191,39.71091455,5.783688502,35.58980969,18.21319061,14.693052159999999,8.426555639,25.1096649,10.30111327,27.68738268,45.44711937,9.919964405999998,11.47336151,46.346372880000004,45.31945154,44.83874754,38.360585529999994,58.361477189999995,50.53091712,48.139012390000005,44.77894003,62.351964890000005,21.65137193,45.83469064,41.93633647,12.79275318,67.52966933,52.718894569999996,45.81650275
Saint-Livres,49.849908969999994,41.948610099999996,39.580854939999995,19.5573518,37.91386258,56.96542816,19.327956399999998,18.7793178,18.164842580000002,38.94871572,42.842837460000005,14.75323163,19.16691861,18.68167653,11.76078197,19.2701558,43.53599483,38.40348338,49.557270579999994,43.54649906,27.06732075,35.46219286,34.632329940000005,7.522125089,26.128484840000002,8.87562444,18.47632081,5.735609941,19.743504209999998,16.32121724,18.30329027,35.988276299999995,1.9024592459999998,2.0745844790000003,36.93179817,35.885388639999995,35.39708853,35.54019053,49.462043189999996,41.14330419,38.69923007,36.531995300000005,55.035719969999995,14.854985300000001,36.40538247,36.40594711,15.731092290000001,58.0675575,43.54646081,36.38073605
Saint-Oyens,54.94855187,47.76193085,45.4407591,25.78740135,43.91529312,63.02693785,15.08632892,24.96300136,24.3848023,44.81728158,48.64799651,8.961762003,25.33949724,24.92031586,8.00383555,15.0099184,49.02688626,44.379732239999996,54.66967562,49.05065466,31.15146025,40.15851146,38.99700587,3.024503999,32.19937281,15.12959774,14.03740705,4.817922287,24.13503138,13.26397932,24.5365059,42.02837039,6.338302892,8.114410883,42.82888638,41.83193969,41.3662923,38.58070993,54.632760000000005,46.98058554,44.66019473,42.517895440000004,60.63875297,19.996896390000003,42.33874719,41.034026,11.636636249999999,64.14673599,49.050615539999995,42.33166692
Saint-Prex,44.02642559,36.47462038,34.15767353,15.255601140000001,32.69137091,51.837650370000006,20.923672200000002,14.18777493,13.812604349999999,33.53581146,37.360608979999995,18.434296409999998,14.51444273,14.491560439999999,13.851734389999999,20.88964443,37.83070258,33.13865577,43.73599898,37.84777796,28.321427449999998,35.62681517,35.28970314,11.28621015,21.076061720000002,5.895881618000001,20.34413468,8.22969009,20.96645713,22.12378478,14.064586429999999,30.84027284,4.969544532,3.843363805,31.55481372,30.57727952,30.12414473,37.71809776,43.65186359,35.69455937,33.41033021,34.039841939999995,53.331481260000004,15.32595698,31.07772809,36.65100789,17.51774227,52.975713109999994,37.84773925,31.078696660000002
St-Saphorin (Lavaux),22.98369367,11.07373533,8.562534431,12.95076319,6.387952820000001,25.48880814,45.01060744,13.1203109,14.03292194,7.91454384,11.96951071,44.50180104,12.6792107,13.89404212,39.21660705,45.00958472,14.74228011,6.913541081,22.636539669999998,14.65115141,34.36264255,34.587612549999996,36.423208030000005,37.57875112,5.474114778,23.13133469,44.813155769999995,34.39906088,30.56322417,46.04714405,14.11190213,4.494423198000001,31.220513790000002,29.51219239,5.847811006,4.557222988,3.973603275,44.32537165,22.15441522,10.1736561,7.245256336000001,21.28753725,39.64718103,26.89204783,5.1264700869999995,35.61648455,42.200089,26.62877224,14.6511251,5.010726517
Saint-Sulpice,38.724175020000004,29.31013664,26.86469399,6.4212781759999995,24.92859492,43.85021154,29.68528762,5.579007254,4.995109918,26.219800810000002,30.21384733,27.231496340000003,5.97720029,5.610246699999999,22.74512707,29.65697115,31.603749179999998,25.46208923,38.40490062,31.583011770000002,24.19635939,29.63646635,29.93957124,19.97203863,13.08429699,4.583676547,29.16562438,17.06571812,17.58814411,27.64005165,5.195425123,22.94348502,13.24207431,11.293222100000001,24.1604278,23.0189891,22.4882022,34.430356720000006,38.17558612,28.46130574,25.7851277,25.54527855,45.192763299999996,12.01113262,23.56209012,30.72266067,26.35157704,44.93133849,31.58297619,23.5015858
Saubraz,54.041172700000004,46.32589113,43.9624226,23.83944514,42.29655718,61.337475,17.52592752,23.11419424,22.464673159999997,43.33089277,47.21928584,11.535161200000001,23.5088868,22.9477462,10.23362766,17.452720529999997,47.84882423,42.787733180000004,53.75329656,47.86285666,28.61028496,37.579903619999996,36.43757998,5.227937857,30.50380158,13.109732529999999,16.50848912,5.680295989999999,21.56260764,12.76394356,22.581538469999998,40.366756159999994,5.1689670539999995,6.435293611,41.31559213,40.27038502,39.78173092,36.1988026,53.67848654,45.52302384,43.08399474,40.085394390000005,58.09308378,17.426529340000002,40.79031229,38.45864984,14.017661,62.43518241,47.86281816,40.765706460000004
Savigny,32.01058432,19.6058222,17.13264762,7.016227844,14.20972587,31.691980039999997,42.737938,8.203991426,8.459277043,16.51485482,20.4592584,40.64948792,7.966153588999999,7.811319888,36.04802191,42.71776079999999,23.73899987,14.91191686,31.66339738,23.64020173,25.33589757,26.03463685,27.66535757,33.38630466,5.987426332,17.56808695,42.30913239,30.47480105,21.794225320000002,39.25580796,8.222987931,12.10914904,26.633275259999998,24.62498785,14.56181211,13.1641354,12.506263839999999,35.32687442,31.17711305,18.68518493,15.332553,15.035888629999999,34.835152889999996,18.709209320000003,13.73177706,27.097411639999997,39.52830359,32.65121491,23.64017684,13.50875602
Senarclens,48.90120937,38.14705114,35.63489232,14.26916359,33.1046686,50.93472092,32.08931803,14.6068123,13.50194216,34.987671670000005,39.04128596,26.921803660000002,15.055214379999999,13.3725651,24.52138116,32.03097502,41.291819239999995,33.75135288,48.569952709999995,41.24153555,14.923831759999999,22.73994341,22.08616708,20.055468379999997,21.83605201,8.584123296,31.22476631,18.47475414,7.573643844,20.44533508,13.26703012,30.99886821,14.215701300000001,12.25191239,32.92108271,31.614209640000002,30.999704849999997,24.478021820000002,48.25934044,37.244257669999996,34.138832040000004,25.24447898,42.70609158,2.092953815,32.188574609999996,23.705491119999998,28.4920099,51.86537676,41.24150333,32.04336437
Sergey,60.74418305,48.08379024,45.68367342,27.28312551,42.53205992,57.0839893,46.84610278,28.34046196,27.241815449999997,45.09316059,48.89124786,40.235673369999994,28.69965469,26.68248369,39.46398814,46.77292957,52.474093999999994,43.26914963,60.397432699999996,52.37192165,3.479718496,11.489459290000001,8.929865588,34.52843616,33.66019781,25.35516928,45.82219291,33.87174018,9.347811763,26.984982520000003,26.81911525,40.51689918,30.03305123,28.38780574,43.22036264,41.814956769999995,41.1535097,7.6630582249999994,59.91769532,47.17035976,43.708810559999996,24.77265268,34.92258788,15.149606610000001,42.36972485,11.81692145,43.32430421,57.708015720000006,52.37189745,42.1184453
Servion,32.93404605,19.6270478,17.343672780000002,11.39185713,14.05109836,29.44779179,47.19919214,12.71045372,12.8228437,16.80352015,20.38873876,44.817552969999994,12.51145955,12.08265181,40.39118306,47.176389029999996,24.49554868,14.796500819999999,32.586489109999995,24.364299,25.179653050000002,24.11514185,26.14598864,37.51785893,9.778222739999999,21.534062419999998,46.737848660000004,34.69871604,22.955625899999998,42.25116395,12.52001051,12.15989118,30.72829596,28.66060148,15.13922618,13.76772005,13.1263838,34.60396115,32.00514593,18.73276693,15.241009969999999,11.00515631,30.47854114,20.935635650000002,14.26983577,25.11414829,43.941261489999995,30.28210484,24.364280750000002,13.9693087
Signy-Avenex,59.713801090000004,55.53151051,53.50557172,36.93952005,52.74269259,71.76354337,2.979385906,35.74211873,35.499149870000004,52.94502205,56.35086462,6.254608640000001,36.01776957,36.22433074,7.954713474999999,2.89951706,55.421806929999995,53.05664908,59.4921188,55.49518266,45.57571907,54.52656497,53.41611356,12.00490465,41.88575275,27.313360680000002,2.261233327,13.97714348,38.533386619999995,23.51433282,35.787865489999994,51.13529877,18.310670740000003,20.47607702,51.16530296,50.44731534,50.11382782,52.75373397,59.6575907,54.886558040000004,53.247816910000004,55.61071868,74.41432486,34.134884140000004,50.86950776,55.41857703,4.508344664999999,72.98419405,55.495141710000006,50.950256759999995
Suchy,53.987066850000005,40.91001911,38.58701782999999,22.25591913,35.332590689999996,49.10968516,48.15036057,23.57912416,22.594183249999997,38.02523944,41.680008289999996,42.494395020000006,23.85658123,21.86979379,40.58753978,48.08890517,45.602648849999994,36.077078119999996,53.63885503,45.4849946,4.990921107,6.604629,6.359722179,35.96522496,27.59813674,23.535727599999998,47.24875565,34.588240989999996,9.573448211999999,31.859203689999998,22.11693663,33.39251652,30.353960569999998,28.38335452,36.25308995,34.85375584,34.19607242,13.31553879,53.104743629999994,40.01015457,36.52104948,16.64094512,28.62699594,14.05766935,35.38807342,7.568321484,44.55432564,49.70051052,45.48497342,35.111546000000004
Sullens,44.007415269999996,32.63623312,30.125826850000003,9.378880708999999,27.43977962,44.97283773,35.583280769999995,10.19193494,9.062755249,29.485067609999998,33.519018009999996,31.37610996,10.58921438,8.63039968,28.12574799,35.53677415,36.133026980000004,28.11069314,43.66892563,36.06674555,15.48338988,20.930654699999998,21.09527893,24.184007570000002,16.62891711,9.280217367999999,34.849848879999996,22.01373263,9.532381419,26.45221085,8.685339540000001,25.32736994,17.66144913,15.50255086,27.44176796,26.09576742,25.46261488,25.83115202,43.29884644,31.722979350000003,28.51247652,19.96528111,38.46624248,5.325518163,26.67250788,22.001650010000002,32.0354492,45.88611777,36.066715470000005,26.50109115
Suscévaz,58.711572399999994,45.519704749999995,43.23150597,27.051774839999997,39.94532004,53.03249398,51.14723933,28.34567859,27.33986195,42.68124326,46.27238444,45.01045636,28.63521272,26.636393390000002,43.63405085,51.08021396,50.30676961,40.69082335,58.36333689,50.18490148,5.175304117,5.26414797,2.839077018,38.84272177,32.44633281,27.58213591,50.18618014,37.77786883,12.31238368,32.80711232,26.86862541,38.03995979,33.67726415,31.82074193,40.945867140000004,39.551551939999996,38.89654885,8.847010828,57.81571759,44.62725827,41.13538669,20.04010485,28.689376189999997,17.64283652,40.078427510000004,5.596707113000001,47.5710883,53.55575889,50.18488120000001,39.794665800000004
Syens,40.06761915,26.349996490000002,24.32971761,17.27313319,20.94937277,32.770122840000006,52.12228075,18.82274251,18.520825730000002,23.8749187,26.996357,48.652483860000004,18.77576509,17.64681395,44.90743727,52.08732028,31.65250438,21.67537413,39.72457748,31.499947929999998,21.06220592,17.369025320000002,19.85780235,41.37272195,17.783814149999998,25.53988149,51.51719865,38.91009749,21.315833350000002,43.13606921,18.090678639999997,19.3570975,34.65592471,32.49351806,22.49047254,21.20527928,20.608737870000002,29.139365549999997,39.07619677,25.519637630000002,22.10896345,3.060314424,23.01725747,21.45041027,21.64101757,18.243429919999997,48.685724809999996,33.337904179999995,31.499935150000002,21.30890232
Tévenon,65.20947759,51.56101221,49.4801969,35.93631021,46.105532610000004,56.42944391,61.128219640000005,37.34935692,36.426668219999996,48.99711233,52.22028005,54.80142701,37.58674014,35.652873590000006,53.640518580000005,61.05944094,56.76974135,46.84033439,64.86423763,56.62508665,15.07403757,8.525022861,7.767259354,48.80588735,40.38623994,37.54489832,60.14818187,47.8258105,22.373633180000002,41.573449950000004,35.93806869,44.4046952,43.74862072,41.90066807,47.4842297,46.14270895,45.51476022,10.81492783,64.23832009,50.71889744,47.2787037,23.76808396,24.303332450000003,27.707097020000003,46.61964124,7.443819435,57.56319269,56.73571653,56.62507176,46.30294319
Tannay,60.77249217,58.62318651,56.84566296,42.78972822,56.59184853,75.13436032999999,8.000785097,41.425879269999996,41.38930835,56.34231653,59.37638497,15.35619968,41.62995016,42.19472415,15.52703282,8.070570226,57.6436771,56.80035577,60.59356176,57.74612268,54.05743355,62.71120777,61.78723115,20.32905305,46.649089769999996,34.20886651,9.017660793,21.54318881,46.864391069999996,32.57074727,41.745674140000006,55.21092257,25.853669569999997,27.93538218,54.75117204,54.23270423,53.993528409999996,61.60948608,60.88258625,58.08413162,56.92882896,62.36992091,81.67676057,42.10821914,54.58775181,63.644784789999996,11.57379522,76.40365355,57.746081870000005,54.72146108
Tartegnin,53.04831359,46.62626863,44.38201909,25.72979378,43.0948488,62.262457569999995,12.3416756,24.724198100000002,24.29297613,43.77432471,47.4972793,7.916487780000001,25.06058969,24.9252675,4.855679082,12.2761641,47.50467934,43.51182862,52.7815121,47.54202326,33.728403740000005,42.43201842,41.45526741,0.9177859474000001,31.59263425,15.471559240000001,11.41322228,2.414979994,26.53302996,16.686236110000003,24.51169887,41.29147711,6.247185291,8.402386648,41.8391703,40.92657612,40.50181032,41.58471544,52.79270566,45.882021370000004,43.76451166,43.58172256,62.20200607,21.92973967,41.408972139999996,43.34948062,8.762858461,63.41874815,47.5419834,41.430870490000004
Tolochenaz,43.37599918,35.04121816,32.65906056,12.83856334,30.968268,50.02829434,23.772834579999998,11.932877560000001,11.41220882,32.02462042,35.93787869,20.84128859,12.301841809999999,12.01315114,16.57925208,23.73598707,36.79642,31.45871879,43.07359603,36.7983689,25.75326175,32.810339119999995,32.55655231,13.56257933,19.189827049999998,2.964674629,23.15724346,10.72521828,18.461795,22.4708496,11.60669865,29.045208589999998,6.826020746999999,4.9413732040000005,30.00073331,28.94434694,28.45322106,35.36259126,42.93379161,34.22795782,31.75579913,31.17444047,50.41041492,12.72428362,29.46645598,33.84416162,20.32592998,51.135606679999995,36.79833129,29.43893506
Trélex,60.058064460000004,55.2148488,53.11267398,35.71055085,52.172074800000004,71.28325192999999,5.307227340000001,34.59354195,34.26701087,52.53505506,56.05299198,3.408259058,34.89596967,34.95163436,6.810013299,5.211517842,55.40442735,52.52231107,59.82364465,55.46758311,43.105654869999995,52.18951254,50.9899052,9.922955013000001,41.04823219,25.7269337,4.178872453,12.34527735,36.15843996,20.60173632,34.52453419,50.491514300000006,16.55040306,18.71455706,50.69863444,49.91323844,49.54763064,50.069267690000004,59.94829686,54.536257299999995,52.734939659999995,53.90193014,72.45498444,31.96153669,50.35708322,53.06016788,4.726546238,72.48315627999999,55.46754234,50.418238120000005
Trey,51.485571730000004,38.022256,36.7854111,34.870404459999996,33.72757302,36.751097220000005,69.14800206,36.42183746,36.10304488,36.55788418,38.35434211,64.99679187,36.372763590000005,35.2239822,61.765890420000005,69.10642499,43.72261099,34.304485240000005,51.17505417,43.531961669999994,29.97721933,20.9751964,23.90748797,57.85875676,34.624410770000004,42.50935654,68.46463973,55.672941789999996,33.983208010000006,56.78860953,35.66485296,32.906462610000005,51.333191729999996,49.16782109,35.90554869,34.94875027,34.51404739,33.003291839999996,50.39087962,37.42678834,34.65167531,14.56124282,5.633151041,36.35739203,35.19877184,20.95754265,65.63829989999999,36.68008681,43.53196297,34.84599652
Treycovagnes,58.60508337,45.21138036,42.9922467,27.989572390000003,39.660684509999996,51.90684205,53.532286160000005,29.361793549999998,28.407932000000002,42.465372949999995,45.93258307,47.53540997,29.618880679999997,27.65674812,45.995632019999995,53.467151890000004,50.16912062,40.405177519999995,58.25734275000001,50.038285689999995,7.8170729350000006,2.7606523480000003,0.47417237110000005,41.25675887,32.88622008,29.426752840000002,52.59089056,40.07969458,14.65915373,35.557372029999996,27.92417282,37.82474135,35.91933809,34.01016734,40.809236,39.43040388,38.78352954,10.10688717,57.67913577,44.33443794,40.84916644,18.75520402,26.02345202,19.7220535,39.93970882,2.866503095,49.94658454,52.371857150000004,50.03826741,39.64203267
